chapter,questions,label
11,Which of the following is not a sector of the financial services industry?,0
11,Link to Learning Link to Learning Link to Learning Link to Learning Link to Learning Link to Learning Link,0
11,Link to Learning Link to Learning Link to Learning Link to Learning Link to Learning Link to Learning Link,0
11,"$21,420,000 in cash, or $21,420,000 in real estate.",0
11,Link to Learning Link to Learning Link to Learning Link to Learning Link to Learning Link to Learning Link,0
11,"Lobbying is not limited to Washington, DC, but many interests lobby there as well as",0
11,What are some of the issues that you feel are lingering for the LGBT community?,0
11,Hogan Lovells is a Hogan Lovells member.,0
11,What is the idea that people will naturally join groups in response to disturbances?,0
11,"Brownstein, Hyatt, and Hall.",0
11,What is the name of the astroturf movement?,0
12,Which of the following methods would be used to measure the concentration of bacterial contamination in processed peanut butter?,1
12,In which phase would you expect to observe the most endospores in a Bacillus cell culture?,1
12,"During which phase would penicillin, an antibiotic that inhibits cell-wall synthesis, be most effective?",1
12,Which of the following is the best definition of generation time in a bacterium?,1
12,What is the function of the Z ring in binary fission?,1
12,"If a culture starts with 50 cells, how many cells will be present after five generations with no cell death?",1
12,Filamentous cyanobacteria often divide by which of the following?,1
12,Which is a reason for antimicrobial resistance being higher in a biofilm than in free-floating bacterial cells?,1
12,Quorum sensing is used by bacterial cells to determine which of the following?,1
12,Which of the following statements about autoinducers is incorrect?,1
12,An inoculated thioglycolate medium culture tube shows dense growth at the surface and turbidity throughout the rest of the tube. What is your conclusion?,1
12,An inoculated thioglycolate medium culture tube is clear throughout the tube except for dense growth at the bottom of the tube. What is your conclusion?,1
12,Why do the instructions for the growth of Neisseria gonorrhoeae recommend a CO2-enriched atmosphere?,1
12,Bacteria that grow in mine drainage at pH 1–2 are probably which of the following?,1
12,"Bacteria isolated from Lake Natron, where the water pH is close to 10, are which of the following?",1
12,In which environment are you most likely to encounter an acidophile?,1
12,A soup container was forgotten in the refrigerator and shows contamination. The contaminants are probably which of the following?,1
12,Bacteria isolated from a hot tub at 39 °C are probably which of the following?,1
12,In which environment are you most likely to encounter a hyperthermophile?,1
12,Which of the following environments would harbor psychrophiles?,1
12,Which of the following is the reason jams and dried meats often do not require refrigeration to prevent spoilage?,1
12,Bacteria living in salt marshes are most likely which of the following?,1
12,"Haemophilus influenzae must be grown on chocolate agar, which is blood agar treated with heat to release growth factors in the medium. H. influenzae is described as ________.",1
12,Which of the following is not a benefit of artificial fertilizers?,0
12,Learning Objectives: What are Objectives for Learning?,0
12,Why do dead cells appear red in viability staining?,0
12,Distinguish selective and enrichment media from selective media.,0
12,What is the origin of DNA replication in a bacteria cell?,0
12,What is the temperature range of a psychrotroph?,0
12,What is the most common type of bacteria that is pH-adjustable?,0
12,Which of the following is not a characteristic of quorum sensing?,0
12,What is the recommended daily amount of protein?,0
12,Direct Cell Counting is a measure of how many cells are in a cell?,0
12,What is the division plane of a daughter cell called?,0
12,Check Your Understanding Before You Buy!,0
12,What are facultative anaerobes?,0
12,What is the role of quorum sensing in a biofilm?,0
12,What is the final inoculation procedure for a plate for a viable count?,0
12,What is the pH of the stomach?,0
12,Which of the following is not a characteristic of the end-of-year picnic held at,0
12,What is the most accurate way to measure the number of live cells?,0
12,Learning Objectives: What are Objectives for Learning?,0
12,Biofilm formation is a characteristic of biofilm formation.,0
12,"In our example, we used one cell as the initial number of cells.",0
12,"N is the number of cells at any generation, N is the number of generations, and N",0
12,Which of the following is correct about Charles’s foot?,0
12,Which of the following is correct about the direct and indirect methods of measuring bacterial counts?,0
12,What is the stress of a hypersaline environment for a cell?,0
12,What is the number of colonies in the original cell culture?,0
12,What are microcystins?,0
12,Check Your Understanding Before You Buy!,0
12,What are some other factors that might have contributed to the rapid growth of S. aureus,0
12,Jump to the Clinical Focus box.,0
12,"In the exponential growth phase of a bacterial species, the number of cells increases exponentially",0
12,Check Your Understanding Before You Buy!,0
